LOKASYON_Y;LOKASYON_X;ADI;TELEFON;ADRES;BOLGE_ID;BOLGE;ECZANE_ID;ILCE_ID
27.162024;38.423158;AYŞEGÜL ECZANESİ;02324491929;GÜNEY MH. GAZİLER CD. 1146 SK. NO:438;43;YENİŞEHİR;1628;1819
27.1367752758023;38.4299149504577;SİMYA;3433000;KÜLTÜR MH. MUSTAFA MÜNİR BİRSEL SK. NO:10/A;82;ALSANCAK;1629;-1
27.114816;38.468828;ZAFER ECZANESİ;02323824549;SOĞUKKUYU MH. 1595 SK. NO:24/A;26;GÜMÜŞPALA;1631;2056
27.374398;37.951795;YILDIZ ECZANESİ;02328922828;ZAFER MH. ŞEHİT PİYADE ER YÜKSEL ÖZÜLKÜ SK. NO:19;72;SELÇUK;1632;1612
27.172667;39.110332;ALPER ECZANESİ;02326320001;MALTEPE MAH. 418 SOK. NO:2/A;54;BERGAMA;1633;1181
27.151004;38.431414;HAZEL ECZANESİ;02324226352;MİMAR SİNAN MH. 1432 SK. NO:9/C;82;ALSANCAK;1634;1819
27.197469;38.457394;BATUHAN ECZANESİ;02325700195;MANSUROĞLU MH. 259 SK. NO:47/A;12;BORNOVA 3;1636;2056
27.105572;38.474509;TAŞKIN ECZANESİ;02329996390;İMBATLI MH. 6092 SK. NO:4/A;79;KARŞIYAKA 4;1637;1448
27.352332;38.179146;CANSU ECZANESİ;02329993770;TORBALI MH. METROPOLİS BULVARI NO:114-A;75;TORBALI;1638;1682
27.3709925107213;38.1509268860321;YENİ VURAL;458 62  65;ATATÜRK MH. 1551 SK. NO:18/A3 nolu sağlık ocağı karşısı;75;TORBALI;1639;-1
27.1497274393617;38.4002693456024;İBRİM;4871016;Gürçeşme Cd. No:438/B Polis Okulu Yanı;50;ŞİRİNYER;1640;-1
27.020655;38.393408;NAR ECZANESİ;02322384940;ILICA MH. MİTHATPAŞA CD. NO:32/A;37;NARLIDERE;1641;2013
27.128849;38.400835;ZAFERTEPE ECZANESİ;02322615959;GÜNEŞLİ MH. 526 SK. NO:11/A;20;EŞREFPAŞA ;1643;1819
27.177899;38.376502;ÇAYAĞACI ECZANESİ;02324534357;YILDIZ MH. HOCA AHMET YESEVİ CD. NO:20/1-A;46;BUCA 2;1644;1780
27.194155;38.370215;ECEM ECZANESİ;02324538854;KURUÇEŞME MH. AHMET PİRİŞTİNA BULVARI NO:53/A;46;BUCA 2;1645;1780
27.201447;38.445652;ÜNLÜ ECZANESİ;02325043919;KAZIM DİRİK MAH. 364/11 SOK. NO:1/C;11;BORNOVA 2;1646;1203
27.093129;38.471863;ZEYTİN ECZANESİ;02325700230;ŞEMİKLER MH. 1671 SK. NO:414/2A;79;KARŞIYAKA 4;1647;1448
27.085013;38.475272;MAVİŞEHİR ECZANESİ;02323676727;YALI MAH. AHMET KEMAL BAYSAK BULV. NO:14/B;79;KARŞIYAKA 4;1648;1448
27.220489;38.471218;HALİL ECZANESİ;02323736074;KIZILAY MH. 491/1 SK. NO:1/1A;10;BORNOVA 1;1649;1203
27.129567;38.469597;MERVE POLAT ECZANESİ;02322337563;EMEK MH. 7233 SK. NO:38/A;26;GÜMÜŞPALA;1651;2056
27.380900;39.087300;YAZGAN ECZANESİ;02326880607;FATIH MAH. M.AKIF ERSOY CAD. NO:29/A    KINIK-IZMIR;67;KINIK;1652;1467
26.933800;38.935300;ORAN ECZANESİ;2326731088;ISLAM MAH. HÜRRIYET MEYDANI NO:22/2 ÇANDARLI-IZMIR;69;MENEMEN;1653;-1
27.160900;38.423300;YASEMIN ECZANESİ;02324433013;GÜNEY MAH. GAZILER CAD. NO:402/B;43;YENİŞEHİR;1655;1819
27.719000;38.095400;GÜLSEVER ECZANESİ;02325125817;FATİH MH. CAN EGELİ SK. NO:14/A Z-7;73;URLA;1656;1677
27.110200;38.010600;ÖZTUNA ECZANESİ;02327928200;CUMHURIYET MAH. IZMIR CAD.NO:8/C  ;50;ŞİRİNYER;1662;1826
27.175500;38.390100;YENI NEVIN ECZANESİ;02324404214;YAYLACIK MAH. BASARI CAD. NO:98;15;BUCA 1;1665;1780
27.051290;38.500373;HAZİRAN  ECZANESİ;02328842822;YENİ MAHALLE MH. 8762/2 SK. NO:6/B;17;ÇİĞLİ;1666;2007
27.129567;38.469597;MERVE POLAT ECZANESİ;05452337563;EMEK MH. 7233 SK. NO:38/A;9;BAYRAKLI;1667;-1
27.177500;39.113500;ÖZGE ECZANESİ;02326327227;MALTEPE MAH. BÖBLINGEN CAD. NO:62/A;54;BERGAMA;1669;1181
26.887900;39.070100;AK ECZANESİ;02326712230;ISMET PASA MAH. 3/1 SOKAK NO:11/A;61;DİKİLİ;1672;1280
27.115984;38.459169;SEYHUN ECZANESİ ECZANESİ;02323230135;BAHARİYE MH. ZÜBEYDE HANIM CD. NO:30/A;76;YENİ ŞAKRAN;1673;-1
27.088041;38.023725;ÖZDERE ECZANESİ;02327979304;ÇUKURALTI MH. MUSTAFA KEMAL PAŞA BULV. NO:200/A;50;ŞİRİNYER;1674;-1
27.055551;38.486038;ÇÖREKOTU ECZANESİ;02329350919;ATAŞEHİR MH. 8019/11 SK. NO:38/C;20;EŞREFPAŞA ;1676;-1
27.198600;39.119100;MEVSİM ECZANESİ;02326880603;KURTULUŞ MAH. KESTEL CAD. NO. 69/7 ;67;KINIK;1680;-1
27.967668;38.227354;DERMAN VERESELİ ECZANESİ;02329299626;ÖDEMİŞ İLÇESİ ÜÇ EYLÜL MAH GENÇLİK CAD. NO:2/A;71;SEFERİHİSAR;1681;1563
27.139900;38.430500;ÖZLEM SAYINER ECZANESİ;02324650068;KÜLTÜR MH. ŞEVKET ÖZÇELİK SK. NO:22;82;ALSANCAK;1682;1819
27.062971;38.486554;ÇİĞLİ EGE ECZANESİ;02329998199;ATAŞEHİR MH. 8258/2 SK. NO:2AB;17;ÇİĞLİ;1683;2007
27.416513;38.427691;KEMALPAŞA  ECZANESİ;02328781060;MEHMET AKİF ERSOY MH. ATATÜRK BULV. NO:9/D;66;KEMALPAŞA;1685;1461
27.987275;38.231914;VERESELİ SOYUER ECZANESİ;02324655656;ZAFER MH. ORTAÇ SK. NO:13/C;71;SEFERİHİSAR;1686;1563
27.202144;38.445620;ÜNLÜ ECZANESİ;02325043919;KAZIM DİRİK MH. 364/11 SK. NO:1/3J;90;GÜMÜLDÜR-ÖZDERE;1687;-1
27.968900;38.227600;EVIN ECZANESİ;2325432505;HÜRRIYET MEYD.35;71;SEFERİHİSAR;1688;-1
27.207444;38.461199;NAR  ECZANESİ;02329999636;KAZIM DİRİK MH. 185 SK. NO:17/A;11;BORNOVA 2;1690;1203
27.199035;39.117372;BURÇİN ECZANESİ;02328312933;İSLAMSARAY MH. ADNAN MENDERES BULVARI NO:225/2;72;SELÇUK;1691;1181
27.979700;38.228100;UMUT ECZANESİ;02325453304;ATATÜRK MH.ATATÜRK CD.91/B;71;SEFERİHİSAR;1695;-1
27.068215;38.613306;ULUKAYA ECZANESİ;02328316160;MERMERLİ MH. 1415 SK. NO:11/B;69;MENEMEN;1696;1521
27.120320;38.461369;ADA ECZANESİ;02323651030;BAHARİYE MH. HİDAYET ERZEYBEK CD. NO:55/B;77;KARŞIYAKA 2;1698;1448
27.098000;38.459200;GÜÇLÜ ECZANESİ;02322369020;1735 SOK. NO: 198/A;78;KARŞIYAKA 3;1699;1448
27.071573;38.396370;MERT AVCI ECZANESİ;02329999632;ÜÇKUYULAR MAH. İNÖNÜ CAD. NO:879/A;83;HATAY;1700;2057
27.112700;38.475100;CANAN AÇIK ECZANESİ;02323630065;SOĞUKKUYU MH. 1847/26 SK. NO:5/B ;26;GÜMÜŞPALA;1701;1448
27.367500;38.151400;BARIŞ ECZANESİ;02329558085;ATATÜRK MAH. 1529 SOK. NO:3/A;75;TORBALI;1702;1682
27.125141;38.321392;DAMLA ECZANESİ;02322520650;IRMAK MAH. 29. SOK. NO:1/2A;22;GAZİEMİR;1703;2009
27.131173;38.257296;ATA ECZANESİ;02322616165;KEMALPAŞA MAH. 102 SOK. NO:8/A;58;MENDERES;1704;1826
27.151323;38.427974;YUNUS ECZANESİ;02324253540;KAHRAMANLAR MAH. AKINCILAR CAD. NO:40/A;103;ALSANCAK-BASMANE;1705;1819
27.207317;38.464539;DALGIÇ ECZANESİ;02323886000;KAZIM DİRİK MAH. 200 SOK. NO:2/1A;11;BORNOVA 2;1706;1203
27.203014;38.461386;BELGİN ECZANESİ;02323393920;KAZIM DİRİK MAH. MUSTAFA KEMAL CAD. NO:126/B;12;BORNOVA 3;1707;1203
27.181339;38.445551;PROTEİN ECZANESİ;02324616538;KAZIM DİRİK MH. 408 SK. NO:1;16;ÇAMDİBİ;1709;1203
27.119270;38.466476;ÖZGÜN ECZANESİ;02323830400;BAHÇELİEVLER MAH. YAŞAR AKSOY SOK. NO:119/F;77;KARŞIYAKA 2;1710;1448
27.351103;38.176661;METROPOL ECZANESİ;02325047237;TORBALI MAH. METROPOLİS BULV. NO:87/A;75;TORBALI;1711;1682
27.118956;38.478813;YENİ GİRNE ECZANESİ;02323631621;SOĞUKKUYU MAH. 1847/26 SOK. NO:5/C;26;GÜMÜŞPALA;1712;2056
27.019933;38.393167;MAVİ YAKA ECZANESİ;02322394050;ILICA MAH. MİTHATPAŞA CAD. NO:131/C;37;NARLIDERE;1713;2013
27.138596;38.432826;AYŞE GÜÇLÜ ECZANESİ;02324210329;KÜLTÜR MAH. TALATPAŞA BULVARI NO:6/B;82;ALSANCAK;1714;1819
27.128300;38.400831;GÜVEN ECZANESİ;02322551190;GÜNEŞLİ MAH. 526 SOK. NO:17/C;20;EŞREFPAŞA ;1715;1819
27.084410;38.397555;GÜZELYALI ECZANESİ;02322855639;GÜZELYALI MAH. MİTHATPAŞA CAD. NO:963/B;84;MİTHATPAŞA;1717;1819
27.176791;39.115880;DUYGU ECZANESİ;02326313200;ERTUĞRUL MAH. MUSTAFA YAZICI CAD. NO:9/A;54;BERGAMA;1718;1181
27.089232;38.466731;ATAKENT ZİRVE ECZANESİ;02323300003;YALI MAH. CAHER DUDAYEV BULV. NO:133/A;78;KARŞIYAKA 3;1719;1448
27.105856;38.468720;ÖYKÜM ECZANESİ;02329993536;DEDEBAŞI MAH. ORDU BULVARI NO:95/D;79;KARŞIYAKA 4;1720;1448
27.065900;38.889300;YAZAL ECZANESİ;02326287143;SAYFIYE MAH. KAZIM DIRIK CAD.NO:58/AYENI SAKRAN-ALIAGA/IZMIR;76;YENİ ŞAKRAN;1721;1128
26.765974;38.322220;SANAT ECZANESİ;02327546164;YENİ MAHALLE MAH. ZAFER CAD. NO:30/A;73;URLA;1722;1703
27.048689;38.497963;ÇİĞLİ DEVA ECZANESİ;02323292255;YENİMAHALLE MAH. 8764/3 SOK. NO:4/1A;17;ÇİĞLİ;1723;2007
27.180489;38.440735;ÇİÇEKLİ ECZANESİ;02325049303;ÇINAR MAH. FATİH CAD. NO:1/23F;16;ÇAMDİBİ;1725;1203
27.361778;38.151604;ÇARŞI ECZANESİ;02320000000;TEPEKÖY MAH. KAZIM DİRİK CAD. NO:26/B;12;BORNOVA 3;1726;1682
27.273705;38.429856;KARADENİZ ECZANESİ;02324786606;GÜRPINAR MAH. 7058 SOK. NO:14A PINARBAŞI;39;PINARBAŞI;1727;1203
27.147515;38.376301;MİRAC ECZANESİ;02322768636;FIRAT MAH. 287/9 SOK. NO:17/A;23;GEDİZ;1728;1780
27.055500;38.049900;ÜNAL ECZANESİ;02327987745;CUMHHURIYET CAD.577/D ÖZDERE;90;GÜMÜLDÜR-ÖZDERE;1729;1826
27.207271;38.459275;BAŞARAN ECZANESİ;02323884222;KAZIM DİRİK MAH. 186 SOK. NO:32/A;11;BORNOVA 2;1730;1203
27.166096;38.464052;BAYRAKLI ECZANESİ;02323717140;BAYRAKLI MAH. ORD. PROF. DR. EKREM AKURGAL SOK. NO:34/A;9;BAYRAKLI;1731;2056
27.193077;38.370284;ÖZGE ECZANESİ;02324534485;KURUÇEŞME MAH. 205 SOK. NO:26/A özel Tınaztepe Hastanesi Acil kapısı karşısı;46;BUCA 2;1732;1780
27.178564;38.452726;ERKUT ECZANESİ;02324624862;ADALET MAH. MANAS BULVARI NO:30/B;12;BORNOVA 3;1733;2056
27.208422;38.457450;BUDAK ECZANESİ;02323395092;KAZIM DİRİK MAH. ÜNİVERSİTE CAD. NO:34/B;11;BORNOVA 2;1734;1203
27.649500;38.221300;SAGLIK ECZANESİ;02325813113;MITHATPASA MAH.HASTANE CAD.NO:24/A;53;BAYINDIR;1735;1178
27.209300;38.457800;ÜNİVERSİTE ECZANESİ;02323741111;KAZIM DİRİK MH. ÜNİVERSİTE CD. NO:14/A;11;BORNOVA 2;1736;1203
27.408940;38.434171;NAR ECZANESİ;02329995504;SEKİZ EYLÜL MAH. 110/1 SOK. NO:39/B;66;KEMALPAŞA;1737;1461
27.261862;38.247658;TÜRKMENKÖY  ECZANESİ;02323169272;TÜRKMENKÖY MH. 209 SK. NO:36/A;52;AYRANCILAR;1738;1682
27.053669;38.489437;FESLEĞEN ECZANESİ;02325032034;ATAŞEHİR MAH. 8211/8 SOK. NO:21/B;17;ÇİĞLİ;1739;2007
27.121169;38.458274;ALAYBEY  ECZANESİ;02323515090;TUNA MAHALLESİ ŞEHİT ÜSTEĞMEN AHMET KONUKSEVER SOKAK NO:39/A;80;KARŞIYAKA 1;1740;1448
27.139217;38.255723;MERKEZ ECZANESİ;02327828292;KEMALPAŞA MAH. CUMAOVASI CAD. NO:55/C;58;MENDERES;1741;1826
27.348205;39.090661;ÇALIKUŞU ECZANESİ;02326880030;POYRACIK MAH. BERGAMA CAD. NO:19/A;67;KINIK;1742;1467
27.158482;38.475562;GİZEM ECZANESİ;02323454550;CENGİZHAN MAH. 1620/39 SOK. NO:48/A;9;BAYRAKLI;1743;2056
27.118549;38.375968;PORTAKAL ECZANESİ;02322106070;GÜNALTAY MAH. 4811 SOK. NO:29;32;KARABAĞLAR;1744;2057
27.280740;38.239961;UĞUR ECZANESİ (VERESELİ) ECZANESİ;02326185835;AYRANCILAR MAH. 58 SOK. NO:1/A;52;AYRANCILAR;1745;1682
27.055600;38.493300;YENİ GÜLCE ECZANESİ;02323292828;YENI MAH. ESKİ HAVAALANI CAD. NO:64/B;17;ÇİĞLİ;1746;2007
27.111575;38.473082;PARK ECZANESİ;02323672424;İMBATLI MAH. 6076/2 SOK. NO:4/C ;79;KARŞIYAKA 4;1747;1448
27.139897;38.422269;EYÜP SABRİ ECZANESİ;02324411612;HURŞİDİYE MAH. FEVZİPAŞA BULVARI NO:162/A;103;ALSANCAK-BASMANE;1749;1819
27.169939;38.393718;EKİN GÜL ECZANESİ;02324420242;MENDERES MAH. ERDEM CAD. NO:191/A;15;BUCA 1;1750;1780
27.361778;38.151604;ÇARŞI ECZANESİ;02328555058;TEPEKÖY MAH. KAZIM DİRİK CAD. NO:26/B;75;TORBALI;1751;1682
27.138726;38.473113;KAFKAS ECZANESİ (VERESELİ) ECZANESİ;02323674367;ORGENERAL NAFİZ GÜRMAN MAH. 7020 SOK. NO:138;26;GÜMÜŞPALA;1752;2056
26.364367;38.305891;CEYLAN ECZANESİ;02327235311;CELAL BAYAR MAH. 5065 SOK. NO:31/B;19;ÇEŞME;1753;1251
27.153622;38.368961;EFE YILDIZ  ECZANESİ;02322752629;YEŞİLBAĞLAR MAH. 647/1 SOK. NO:123/A;23;GEDİZ;1754;1780
27.101728;38.401649;HAKIMEVLERI ECZANESİ;02322437284;INÖNÜ CAD. NO:344/C KONAK;83;HATAY;1755;1819
26.970232;38.802685;BERKAY ECZANESİ;02326161311;KÜLTÜR MAH. ATATÜRK CAD. NO:68/A;51;ALİAĞA;1756;1128
27.152912;38.391942;AŞIKPAŞA ECZANESİ;02324385050;YİĞİTLER MAH. MENDERES CAD. NO:234/A;50;ŞİRİNYER;1757;1780
27.107200;38.372200;SAHIN ECZANESİ;02322716882;ESKIIZIMIR CAD.NO.640/A ESKIIZIMIR KARABAGLAR-IZMIR;102;ESKİİZMİR-CENNETÇEŞME;1758;2057
27.076742;38.394446;NEHİR ECZANESİ;02322478524;MUAMMER AKAR MAH. 15 SOK. NO:53/A;83;HATAY;1759;2057
27.305500;39.102000;SERA ECZANESİ;02326880151;FATIH MAH. BERGAMA CAD. NO: 8/A;67;KINIK;1760;1467
27.075588;38.605698;FATİH ECZANESİ;02328323532;ESATPAŞA MAH. ABDİ İPEKÇİ CAD. NO:9/D;69;MENEMEN;1761;1521
27.096635;38.020104;ÖZDERE MERKEZ ECZANESİ;02327083553;ÇUKURALTI MAH. MUSTAFA KEMAL PAŞA BULVARI NO:83/J ÖZDERE;90;GÜMÜLDÜR-ÖZDERE;1762;1826
27.152823;38.370506;EMRE ECZANESİ;02329997752;YEŞİLBAĞLAR MAH. 647/1 SOK. B BLOK NO:61/A ;23;GEDİZ;1763;1780
27.114852;38.455530;ESEN ECZANESİ;02323647484;DONANMACI MAH. 1728 SOK. NO:44/B;80;KARŞIYAKA 1;1765;1448
26.774710;38.329512;KUŞÇULAR ECZANESİ;02327548844;YENİKENT MAH. HÜSEYİN ZEREN CAD. NO:34/A;73;URLA;1766;1703
26.762951;38.321533;AKTAŞ ECZANESİ;02327547535;SIRA MAH. ZAFER CAD. NO:95/A;73;URLA;1767;1703
27.078352;38.606331;TUTKUN ECZANESİ;02328314001;KASIMPAŞA MAH. BAHRİYE ÜÇOK CAD. NO:7/A;69;MENEMEN;1768;1521
27.103601;38.398472;SOYAK ECZANESİ;02322430318;BASINSİTESİ MAH. GAZETECİ HASAN TAHSİN CAD. NO:170/A;7;BASIN SİTESİ;1769;2057
27.093463;38.392631;KARAGÖZ ECZANESİ;02322242460;ADNAN SÜVARİ MAH. 108/27 SOK. NO:63/A;83;HATAY;1770;2057
27.739400;38.089100;BIZIM ECZANESİ;02325115500;ATATÜRK MH.TOPLU KONUT SİTESİ İÇİ;74;TİRE;1771;1677
27.099492;38.401205;ERKEN ECZANESİ;02322111161;BASINSİTESİ MAH. İNÖNÜ CAD. NO:427/C;83;HATAY;1772;2057
27.101482;38.361443;TAYFUN ECZANESİ;02322034892;YURDOĞLU MAH. 3959 SOK. NO:13/A;102;ESKİİZMİR-CENNETÇEŞME;1773;2057
27.057566;38.385586;ALADAĞ ECZANESİ;02329998380;FEVZİ ÇAKMAK MAH. CENGİZ TOPEL SOK. NO:9/B;6;BALÇOVA;1774;2006
27.128300;38.474200;ÖZER ECZANESİ;02323667326;YAMANLAR MAH. KUBILAY CAD.NO:163 ;26;GÜMÜŞPALA;1775;2056
27.189300;38.416100;YENI DOGA ECZANESİ;02324561389;ÇAMKULE MAH. 4689 SOK. NO:2/A ALTINDAG;4;ALTINDAĞ;1776;1203
26.307700;38.325800;DALYAN ECZANESİ;02327122150;INKILAP CD.NO.84/B 2001 SOK.;19;ÇEŞME;1777;1251
27.110200;38.383600;UYGUR ECZANESİ;02322329298;ALİ FUAT CEBESOY MH. 9125/6 SK. NO:32/1B;44;YEŞİLYURT;1778;2057
27.129700;38.384000;ÇITLENBIK ECZANESİ;02322541741;5760 SOK.NO:71/B;32;KARABAĞLAR;1779;2057
27.099492;38.401205;ERKEN ECZANESİ;02322311161;BASINSİTESİ MAH. İNÖNÜ CAD. NO:427/C;83;HATAY;1780;2057
27.074900;38.469800;EGEPARK ECZANESİ;02323242909;2040 SOKAK NO:104/P-27 EGEPARK AVM;78;KARŞIYAKA 3;1781;1448
27.117298;38.456942;DEVA ECZANESİ;02323682883;TUNA MAH. KEMALPAŞA CAD. NO:128/B;80;KARŞIYAKA 1;1782;1448
27.110800;38.456300;HAYAT ECZANESİ;02323813135;AKSOY MAH. 1735 SK. NO:64;80;KARŞIYAKA 1;1783;1448
27.101424;38.470746;EZGİ ECZANESİ;02322039023;FİKRİ ALTAY MAH. ORDU BULVARI NO:150/A;79;KARŞIYAKA 4;1784;1448
27.007300;38.394300;USLU ECZANESİ;02322392656;ÇAMTEPE MAH. MITHATPASA CAD.291/B;37;NARLIDERE;1785;2013
27.100157;38.472893;ÇAMLIK ECZANESİ;02329991874;FİKRİ ALTAY MAH. 6183 SOK. NO:26/B;79;KARŞIYAKA 4;1786;1448
27.190400;38.415200;YENI DILAY ECZANESİ;02324561717;ÇAMKULE MAH. FEVZIPASA CAD. 177/A;4;ALTINDAĞ;1787;1203
27.109597;38.383573;ALP HABBEL ECZANESİ;02322260154;ALİ FUAT CEBESOY MH. 9500 SK. NO:7/A;43;YENİŞEHİR;1788;2057
27.117600;38.457600;YENI AFSIN ECZANESİ;02323688138;1715 SOK. NO:35/A P-01;80;KARŞIYAKA 1;1789;1448
27.048011;38.498193;SAFİR ECZANESİ;02323280101;KÜÇÜKÇİĞLİ MAH. 8780/34 SOK. NO:71;17;ÇİĞLİ;1790;2007
27.093700;38.471200;ASIL ECZANESİ;02323365136;6251 SOKAK NO:8/A SEMIKLER KARSIYAKA;79;KARŞIYAKA 4;1791;1448
27.096200;38.481600;CUMHURİYET ECZANESİ;02323611626;CUMHURİYET MAH. ALİM DAĞHAN CAD. NO:96/B KARŞIYAKA;79;KARŞIYAKA 4;1792;1448
27.114000;38.456500;OYA ECZANESİ;02323812063;DONANMACI MAH. 1730 SOKAK NO:22 KARSIYAKA;80;KARŞIYAKA 1;1793;1448
27.110000;38.459000;ESIN ECZANESİ;02323680015;1879 SK. NO:67/B;77;KARŞIYAKA 2;1794;1448
27.098540;38.477226;SELEN ECZANESİ;02323646421;ŞEMİKLER MH. ANADOLU CD. NO:577/1-C;79;KARŞIYAKA 4;1795;1448
26.766100;38.322200;ZAFER ECZANESİ;02327541128;HACİ İSA MAH. NECATİ CUMALİ CAD. NO. 20;73;URLA;1796;1703
26.400453;38.321538;ŞİFNE ECZANESİ;02327170055;ŞİFNE MH. 6000 SK. NO:26/A;19;ÇEŞME;1797;1251
27.068900;38.610000;EMEL ECZANESİ;02328310800;MERMERLI MAH. MITHATPASA CAD.NO:60 MENEMEN;69;MENEMEN;1798;1521
27.189400;38.416100;YENIHALK ECZANESİ;02324693184;4716 SOK.NO.3/A;4;ALTINDAĞ;1799;1203
27.129000;38.322900;YEGMEN ECZANESİ;02322512277;GAZI MAH. 16 SK.1/2C;22;GAZİEMİR;1800;2009
27.140815;38.418289;AGORA ECZANESİ;02324250590;ALİ REİS MH. TARIK SARI SK. NO:54;103;ALSANCAK-BASMANE;1801;1819
27.109800;38.383500;İLKAY ECZANESİ;02322260222;ALİ FUAT CEBESOY MAH. 9506 SOK. NO:5/B YEŞİLYURT;44;YEŞİLYURT;1802;2057
27.116251;38.463378;UĞURUM ECZANESİ;02329995350;BAHARİYE MAH. ZÜBEYDE HANIM CAD. NO:102/A;77;KARŞIYAKA 2;1803;1448
27.118500;38.455800;DÖRT KARDESLER ECZANESİ;02323815025;1722 SOK.NO:4;80;KARŞIYAKA 1;1804;1448
26.617216;38.511562;YARIMADA ILGIN ECZANESİ;02327378383;MORDOĞAN MAH. 194 SOK. NO:29/1;65;MORDOĞAN;1805;1432
27.174995;38.388191;NİLÜFER ECZANESİ;02324421440;YAYLACIK MAH. ERDEM CAD. NO:120/A;15;BUCA 1;1806;1780
27.383084;39.086848;TANSU ECZANESİ;02326872612;TÜRKCEDİT MAH. ECZ. MUAMMER KAYA CAD. NO:1/E;67;KINIK;1807;1467
27.181839;38.367991;BARAN ECZANESİ;02325047384;BUCA KOOP MAH. 1413 SOK. NO:10/A-A;46;BUCA 2;1808;1780
27.208710;38.431441;DİLA ECZANESİ;02324674938;YEŞİLOVA MAH. 4174 SOK. NO:111/A ;16;ÇAMDİBİ;1809;1203
27.202168;38.436799;AKGÜN ECZANESİ;02324626484;RAFETPAŞA MAH. ABDİ İPEKÇİ CAD. NO:153/A;16;ÇAMDİBİ;1810;1203
27.114659;38.462305;CANDAN ECZANESİ;02323661212;BAHRİYE ÜÇOK MAH. DOÇ. DR. BAHRİYE ÜÇOK BULVARI NO:21/B;77;KARŞIYAKA 2;1811;1448
26.874997;38.358674;RİTİM ECZANESİ;02322033742;KAHRAMANDERE MAH. ATA CAD. NO:52/C GÜZELBAHÇE;28;GÜZELBAHÇE;1812;2018
27.128944;38.478060;SİBEL ECZANESİ;02326290105;YAMANLAR MAH. 7301 SOK. NO:32/B;26;GÜMÜŞPALA;1813;2056
27.106087;38.396887;AKÇABAY ECZANESİ;02329991281;BASIN SİTESİ MAH. POLAT CAD. NO:90;7;BASIN SİTESİ;1814;2057
27.172131;38.370609;ARDIÇ ECZANESİ;02326082143;ÇAMLIKULE MAH. 200/17 SOK. NO:10/B;46;BUCA 2;1815;1780
27.151417;38.388476;ÇARE ECZANESİ;02322378538;EFELER MAH. KOŞUYOLU CAD. NO:61/C;50;ŞİRİNYER;1816;1780
27.132684;38.312703;MERVE ÜNLÜ ECZANESİ;02322742356;SEVGİ MAH. 663 SOK. NO:18/A;22;GAZİEMİR;1817;2009
27.103655;38.460044;MELTEM ECZANESİ;02323366906;BOSTANLI MAH. 1671 SOK. NO:189/B;78;KARŞIYAKA 3;1819;1448
27.408616;38.433668;GÜLSÜM  ECZANESİ;02328955395;SEKİZ EYLÜL MH.110/1 SK. NO:40/A;66;KEMALPAŞA;1820;1461
26.302421;38.318632;ÇEŞME ECZANESİ;02327127101;MUSALLA MAH. 1065 SOK. NO:2/A;104;ÇEŞME 1 MERKEZ-DALYAN;1821;1251
27.356703;38.162526;SEMRA ECZANESİ;02321713173;ERTUĞRUL MAH. SADIK İLERİ BULVARI NO:54/A;75;TORBALI;1822;1682
27.126200;38.320800;ÖDÜL ECZANESİ;02322510185;ABDULLAH ARDA MEY.NO.10;22;GAZİEMİR;1823;2009
27.174886;38.294139;EYLÜL ECZANESİ;02322811718;ATATÜRK MAH. 1045/1 SOK. NO:7/A SARNIÇ;48;SARNIÇ;1824;2009
27.020981;38.393385;ARI ECZANESİ;02322397777;ILICA MAH. MİTHATPAŞA CAD. NO:28/B;37;NARLIDERE;1825;2013
27.108261;38.454935;TURKUAZ ECZANESİ;02329998350;AKSOY MAH. FAZIL BEY CAD. NO:89/B;80;KARŞIYAKA 1;1826;1448
27.219934;38.467885;BORNOVA EMEK ECZANESİ;02323422122;ERGENE MAH. 454/1 SOK. NO:4/1B;10;BORNOVA 1;1827;1203
27.115695;38.396368;MURAT ECZANESİ;02322511061;REİS MAH. 9097 SOK. NO:18/A YEŞİLYURT;44;YEŞİLYURT;1828;2057
27.113345;38.396404;TAŞ ECZANESİ;02322624757;ESENLİK MAH. ANT CAD. NO:23/A YEŞİLYURT;44;YEŞİLYURT;1829;2057
27.098342;38.459268;DENİZ BOSTANLI ECZANESİ;02324162735;BOSTANLI MAH. 1820/1 SOK. NO:2/A;78;KARŞIYAKA 3;1830;1448
27.184152;38.374436;BAŞARAN ECZANESİ;02321106582;ATATÜRK MAH. HOCA AHMET YESEVİ CAD. NO:127/A;46;BUCA 2;1831;1780
27.160910;38.378484;YENİGÜN ECZANESİ;02322769771;YENİGÜN MAH. 265/8 SOK. NO:29/B;46;BUCA 2;1832;1780
27.133842;38.427137;ELİF ÖYKÜ ECZANESİ;02324841956;AKDENİZ MAH. AKDENİZ CAD. NO:8/G;103;ALSANCAK-BASMANE;1833;1819
27.099039;38.473190;ENÇ ECZANESİ;02323484545;ŞEMİKLER MAH. ERDOĞAN AKKAYA SOK. NO:41/A;79;KARŞIYAKA 4;1834;1448
27.133200;38.312600;AYDINLI ECZANESİ;02322900079;SEVGİ MAH. 663 SOK. NO:18/101;22;GAZİEMİR;1835;2009
26.846677;38.198658;HİSAR ECZANESİ;02324306021;TURABİYE MAH. BEYLER CAD. NO:8/A;71;SEFERİHİSAR;1836;1611
